page	line	mather token	marchant token	book	chapter	section																		
Darius on his deathbed sends for Cyrus																								
54	7	μὴ	μὴ	1	1	10																		
54	7	πρόσθεν	πρόσθεν	1	1	10																		
54	7	καταλῦσαι	καταλῦσαι	1	1	10																		
54	7	πρὸς	πρὸς	1	1	10																		
54	7	τοὺς	τοὺς	1	1	10																		
54	7	ἀντιστασιώτας	ἀντιστασιώτας	1	1	10																		
54	7	πρὶν	πρὶν	1	1	10																		
54	8	ἂν	ἂν	1	1	10																		
54	8	αὐτῷ	αὐτῷ	1	1	10																		
54	8	συμβουλεύσηται	συμβουλεύσηται	1	1	10																		
54	8	.	.	1	1	10																		
54	8	οὕτω	οὕτω	1	1	10																		
54	8	δὲ	δὲ	1	1	10																		
54	8	αὖ	αὖ	1	1	10																		
54	8	τὸ	τὸ	1	1	10																		
54	8	ἐν	ἐν	1	1	10																		
54	8	Θετταλίᾳ	Θετταλίᾳ	1	1	10																		
54	9	ἐλάνθανεν	ἐλάνθανεν	1	1	10																		
54	9	αὐτῷ	αὐτῷ	1	1	10																		
54	9	τρεφόμενον	τρεφόμενον	1	1	10																		
54	9	στράτευμα	στράτευμα	1	1	10																		
54	9	.	.	1	1	10																		
Cyrus' ostensible purpose																								
54	10	Πρόξενον	Πρόξενον	1	1	11																		
54	10	δὲ	δὲ	1	1	11																		
54	10	τὸν	τὸν	1	1	11																		
54	10	Βοιώτιον	Βοιώτιον	1	1	11																		
54	10	ξένον	ξένον	1	1	11																		
54	10	ὄντα	ὄντα	1	1	11																		
54	10	ἐκέλευσε	ἐκέλευσε	1	1	11																		
54	11	λαβόντα	λαβόντα	1	1	11																		
54	11	ἄνδρας	ἄνδρας	1	1	11																		
54	11	ὅτι	ὅτι	1	1	11																		
54	11	πλείστους	πλείστους	1	1	11																		
54	11	παραγενέσθαι	παραγενέσθαι	1	1	11																		
54	11	,	,	1	1	11																		
54	11	ὡς	ὡς	1	1	11																		
54	11	εἰς	ἐς	1	1	11																		
54	12	Πισίδας	Πισίδας	1	1	11																		
54	12	βουλόμενος	βουλόμενος	1	1	11																		
54	12	στρατεύεσθαι	στρατεύεσθαι	1	1	11																		
54	12	,	,	1	1	11																		
54	12	ὡς	ὡς	1	1	11																		
54	12	πράγματα	πράγματα	1	1	11																		
54	12	παρεχόντων	παρεχόντων	1	1	11																		
54	13	τῶν	τῶν	1	1	11																		
54	13	Πισιδῶν	Πισιδῶν	1	1	11																		
54	13	τῇ	τῇ	1	1	11																		
54	13	ἑαυτοῦ	ἑαυτοῦ	1	1	11																		
54	13	χώρᾳ	χώρᾳ	1	1	11																		
54	13	.	.	1	1	11																		
54	14	Σοφαίνετον	Σοφαίνετον	1	1	11																		
54	14	δὲ	δὲ	1	1	11																		
54	14	τὸν	τὸν	1	1	11																		
54	14	Στυμφάλιον	Στυμφάλιον	1	1	11																		
54	14	καὶ	καὶ	1	1	11																		
54	14	Σωκράτην	Σωκράτην	1	1	11																		
54	14	τὸν	τὸν	1	1	11																		
54	15	Ἀχαιόν	Ἀχαιόν	1	1	11																		
54	15	,	,	1	1	11																		
54	15	ξένους	ξένους	1	1	11																		
54	15	ὄντας	ὄντας	1	1	11																		
54	15	καὶ	καὶ	1	1	11																		
54	15	τούτους	τούτους	1	1	11																		
54	15	,	,	1	1	11																		
54	15	ἐκέλευσεν	ἐκέλευσεν	1	1	11																		
54	15	ἄνδρας	ἄνδρας	1	1	11																		
54	16	λαβόντας	λαβόντας	1	1	11																		
54	16	ἐλθεῖν	ἐλθεῖν	1	1	11																		
54	16	ὅτι	ὅτι	1	1	11																		
54	16	πλείστους	πλείστους	1	1	11																		
54	16	,	,	1	1	11																		
54	16	ὡς	ὡς	1	1	11																		
54	16	πολεμήσων	πολεμήσων	1	1	11																		
54	16	Τισσαφέρνει	Τισσαφέρνει	1	1	11																		
54	17	σὺν	σὺν	1	1	11																		
54	17	τοῖς	τοῖς	1	1	11																		
54	17	φυγάσι	φυγάσι	1	1	11																		
54	17	τοῖς	τοῖς	1	1	11																		
54	17	Μιλησίων	Μιλησίων	1	1	11																		
54	17	.	.	1	1	11																		
54	17	καὶ	καὶ	1	1	11																		
54	17	ἐποίουν	ἐποίουν	1	1	11																		
54	18	οὕτως	οὕτως	1	1	11																		
54	18	οὗτοι	οὗτοι	1	1	11																		
54	18	.	.	1	1	11																		
Cyrus gathers his forces at Sardis																								
54	19	ἐπεὶ	ἐπεὶ	1	2	1																		
54	19	δ'	δ'	1	2	1																		
54	19	ἐδόκει	ἐδόκει	1	2	1																		
54	19	ἤδη	ἤδη	1	2	1																		
54	19	πορεύεσθαι	πορεύεσθαι	1	2	1																		
54	19	αὐτῷ	αὐτῷ	1	2	1																		
54	19	ἄνω	ἄνω	1	2	1																		
54	19	,	,	1	2	1																		
54	19	τὴν	τὴν	1	2	1																		
54	20	μὲν	μὲν	1	2	1																		
54	20	πρόφασιν	πρόφασιν	1	2	1																		
54	20	ἐποιεῖτο	ἐποιεῖτο	1	2	1																		
54	20	ὡς	ὡς	1	2	1																		
54	20	Πισίδας	Πισίδας	1	2	1																		
54	20	βουλόμενος	βουλόμενος	1	2	1																		
54	20	ἐκβαλεῖν	ἐκβαλεῖν	1	2	1																		
54	21	παντάπασιν	παντάπασιν	1	2	1																		
54	21	ἐκ	ἐκ	1	2	1																		
54	21	τῆς	τῆς	1	2	1																		
54	21	χώρας	χώρας	1	2	1																		
54	21	·	·	1	2	1																		
54	21	καὶ	καὶ	1	2	1																		
54	21	ἁθροίζει	ἁθροίζει	1	2	1																		
54	21	ὡς	ὡς	1	2	1																		
54	21	ἐπὶ	ἐπὶ	1	2	1																		
54	22	τούτους	τούτους	1	2	1																		
54	22	τό	τό	1	2	1																		
54	22	τε	τε	1	2	1																		
54	22	βαρβαρικὸν	βαρβαρικὸν	1	2	1																		
54	22	καὶ	καὶ	1	2	1																		
54	22	τὸ	τὸ	1	2	1																		
54	22	Ἑλληνικόν	Ἑλληνικόν	1	2	1																		
54	22	.	.	1	2	1																		
54	22	ἐνταῦθα	ἐνταῦθα	1	2	1																		
54	23	καὶ	καὶ	1	2	1																		
54	23	παραγγέλλει	παραγγέλλει	1	2	1																		
54	23	τῷ	τῷ	1	2	1																		
54	23	τε	τε	1	2	1																		
54	23	Κλεάρχῳ	Κλεάρχῳ	1	2	1																		
54	23	λαβόντι	λαβόντι	1	2	1																		
54	23	ἥκειν	ἥκειν	1	2	1																		
54	23	ὅσον	ὅσον	1	2	1																		
55	1	ἦν	ἦν	1	2	1																		
55	1	αὐτῷ	αὐτῷ	1	2	1																		
55	1	στράτευμα	στράτευμα	1	2	1																		
55	1	,																						
55	1	καὶ	καὶ	1	2	1																		
55	1	τῷ	τῷ	1	2	1																		
55	1	Ἀριστίππῳ	Ἀριστίππῳ	1	2	1																		
55	1	συναλλαγέντι	συναλλαγέντι	1	2	1																		
55	2	πρὸς	πρὸς	1	2	1																		
55	2	τοὺς	τοὺς	1	2	1																		
55	2	οἴκοι	οἴκοι	1	2	1																		
55	2	ἀποπέμψαι	ἀποπέμψαι	1	2	1																		
55	2	πρὸς	πρὸς	1	2	1																		
55	2	ἑαυτὸν	ἑαυτὸν	1	2	1																		
55	2	ὃ	ὃ	1	2	1																		
55	2	εἶχε	εἶχε	1	2	1																		
55	2	στράτευμα	στράτευμα	1	2	1																		
55	3	·	·	1	2	1																		
55	3	καὶ	καὶ	1	2	1																		
55	3	Ξενίᾳ	Ξενίᾳ	1	2	1																		
55	3	τῷ	τῷ	1	2	1																		
55	3	Ἀρκάδι	Ἀρκάδι	1	2	1																		
55	3	,	,	1	2	1																		
55	3	ὃς	ὃς	1	2	1																		
55	3	αὐτῷ	αὐτῷ	1	2	1																		
55	3	προειστήκει	προειστήκει	1	2	1																		
55	3	τοῦ	τοῦ	1	2	1																		
55	4	ἐν	ἐν	1	2	1																		
55	4	ταῖς	ταῖς	1	2	1																		
55	4	πόλεσι	πόλεσι	1	2	1																		
55	4	ξενικοῦ	ξενικοῦ	1	2	1																		
55	4	,	,	1	2	1																		
55	4	ἥκειν	ἥκειν	1	2	1																		
55	4	παραγγέλλει	παραγγέλλει	1	2	1																		
55	4	λαβόντα	λαβόντα	1	2	1																		
55	5	τοὺς	τοὺς	1	2	1																		
55	5	ἄλλους	ἄλλους	1	2	1																		
55	5	πλὴν	πλὴν	1	2	1																		
55	5	ὁπόσοι	ὁπόσοι	1	2	1																		
55	6	ἱκανοὶ	ἱκανοὶ	1	2	1																		
55	6	ἦσαν	ἦσαν	1	2	1																		
55	6	τὰς	τὰς	1	2	1																		
55	6	ἀκροπόλεις	ἀκροπόλεις	1	2	1																		
55	7	φυλάττειν	φυλάττειν	1	2	1																		
55	7	.	.	1	2	1																		
55	7	ἐκάλεσε	ἐκάλεσε	1	2	2																		
55	7	δὲ	δὲ	1	2	2																		
55	7	καὶ	καὶ	1	2	2																		
55	8	τοὺς	τοὺς	1	2	2																		
55	8	Μίλητον	Μίλητον	1	2	2																		
55	8	πολιορκοῦντας	πολιορκοῦντας	1	2	2																		
55	8	,	,	1	2	2																		
55	9	καὶ	καὶ	1	2	2																		
55	9	τοὺς	τοὺς	1	2	2																		
55	9	φυγάδας	φυγάδας	1	2	2																		
55	9	ἐκέλευσε	ἐκέλευσε	1	2	2																		
55	10	σὺν	σὺν	1	2	2																		
55	10	αὐτῷ	αὐτῷ	1	2	2																		
55	10	στρατεύεσθαι	στρατεύεσθαι	1	2	2																		
55	10	,	,	1	2	2																		
55	10	ὑποσχόμενος	ὑποσχόμενος	1	2	2																		
55	11	αὐτοῖς	αὐτοῖς	1	2	2																		
55	11	,	,	1	2	2																		
55	11	εἰ	εἰ	1	2	2																		
55	11	καλῶς	καλῶς	1	2	2																		
55	12	καταπράξειεν	καταπράξειεν	1	2	2																		
55	12	ἐφ'	ἐφ'	1	2	2																		
55	12	ἃ	ἃ	1	2	2																		
55	12	ἐστρατεύετο	ἐστρατεύετο	1	2	2																		
55	13	,	,	1	2	2																		
55	13	μὴ	μὴ	1	2	2																		
55	13	πρόσθεν	πρόσθεν	1	2	2																		
55	13	παύσασθαι	παύσεσθαι	1	2	2																		
55	14	πρὶν	πρὶν	1	2	2																		
55	14	αὐτοὺς	αὐτοὺς	1	2	2																		
55	14	καταγάγοι	καταγάγοι	1	2	2																		
55	15	οἴκαδε	οἴκαδε	1	2	2																		
55	15	.	.	1	2	2																		
55	15	οἱ	οἱ	1	2	2																		
55	15	δὲ	δὲ	1	2	2																		
55	15	ἡδέως	ἡδέως	1	2	2																		
55	15	ἐπείθοντο	ἐπείθοντο	1	2	2																		
55	15	·	·	1	2	2																		
55	16	ἐπίστευον	ἐπίστευον	1	2	2																		
55	16	γὰρ	γὰρ	1	2	2																		
55	16	αὐτῷ	αὐτῷ	1	2	2																		
55	16	·	·	1	2	2																		
55	17	καὶ	καὶ	1	2	2																		
55	17	λαβόντες	λαβόντες	1	2	2																		
55	17	τὰ	τὰ	1	2	2																		
55	17	ὅπλα	ὅπλα	1	2	2																		
55	17	παρῆσαν	παρῆσαν	1	2	2																		
55	18	εἰς	εἰς	1	2	2																		
55	18	Σάρδεις	Σάρδεις	1	2	2																		
55	18	.	.	1	2	2																		
55	18	Ξενίας	Ξενίας	1	2	3																		
55	18	μὲν	μὲν	1	2	3																		
55	19	δὴ	δὴ	1	2	3																		
55	19	τοὺς	τοὺς	1	2	3																		
55	19	ἐκ	ἐκ	1	2	3																		
55	19	τῶν	τῶν	1	2	3																		
55	19	πόλεων	πόλεων	1	2	3																		
55	19	λαβὼν	λαβὼν	1	2	3																		
55	20	παρεγένετο	παρεγένετο	1	2	3																		
55	20	εἰς	εἰς	1	2	3																		
55	20	Σάρδεις	Σάρδεις	1	2	3																		
55	20	ὁπλίτας	ὁπλίτας	1	2	3																		
55	21	εἰς	εἰς	1	2	3																		
55	21	τετρακισχιλίους	τετρακισχιλίους	1	2	3																		
55	21	,	,	1	2	3																		
55	21	Πρόξενος	Πρόξενος	1	2	3																		
55	22	δὲ	δὲ	1	2	3																		
55	22	παρῆν	παρῆν	1	2	3																		
55	22	ἔχων	ἔχων	1	2	3																		
55	22	ὁπλίτας	ὁπλίτας	1	2	3																		
55	23	μὲν	μὲν	1	2	3																		
55	23	εἰς	εἰς	1	2	3																		
55	23	πεντακοσίους	πεντακοσίους	1	2	3																		
55	23	καὶ	καὶ	1	2	3																		
55	23	χιλίους	χιλίους	1	2	3																		
55	23	,	,	1	2	3																		
55	23	γυμνῆτας	γυμνῆτας	1	2	3																		
55	23	δὲ	δὲ	1	2	3																		
55	23	πεντακοσίους	πεντακοσίους	1	2	3																		
55	24	,	,	1	2	3																		
55	24	Σοφαίνετος	Σοφαίνετος	1	2	3																		
55	24	δὲ	δὲ	1	2	3																		
55	24	ὁ	ὁ	1	2	3																		
55	24	Στυμφάλιος	Στυμφάλιος	1	2	3																		
55	24	ὁπλίτας	ὁπλίτας	1	2	3																		
55	24	ἔχων	ἔχων	1	2	3																		
55	25	χιλίους	χιλίους	1	2	3																		
55	25	,	,	1	2	3																		
55	25	Σωκράτης	Σωκράτης	1	2	3																		
55	25	δὲ	δὲ	1	2	3																		
55	25	ὁ	ὁ	1	2	3																		
55	25	Ἀχαιὸς	Ἀχαιὸς	1	2	3																		
55	25	ὁπλίτας	ὁπλίτας	1	2	3																		
55	25	ἔχων	ἔχων	1	2	3																		
55	25	ὡς	ὡς	1	2	3																		
55	25	πεντακοσίους	πεντακοσίους	1	2	3																		
55	26	,	,	1	2	3																		
55	26	Πασίων	Πασίων	1	2	3																		
55	26	δὲ	δὲ	1	2	3																		
55	26	ὁ	ὁ	1	2	3																		
55	26	Μεγαρεὺς	Μεγαρεὺς	1	2	3																		
55	26	τριακοσίους	τριακοσίους	1	2	3																		
55	26	μὲν	μὲν	1	2	3																		
55	27	ὁπλίτας	ὁπλίτας	1	2	3																		
55	27	,	,	1	2	3																		
